,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2018-05-02,109.1,109.35,108.705,108.83,108.83,1827823,0.0,1.0
1,2018-05-01,109.57,109.65,109.25,109.53,109.53,3342804,0.4106,1.0
2,2018-04-30,110.49,110.549,110.08,110.14,109.7287,1981187,0.0,1.0
3,2018-04-27,110.3,110.505,110.25,110.49,110.0774,1253354,0.0,1.0
4,2018-04-26,110.56,110.669,110.23,110.4,109.9877,2233362,0.0,1.0
5,2018-04-25,110.45,110.5,110.09,110.31,109.8981,1929866,0.0,1.0
6,2018-04-24,111.07,111.1689,110.6,110.71,110.2966,1668939,0.0,1.0
7,2018-04-23,110.89,111.0,110.73,110.88,110.4659,2048047,0.0,1.0
8,2018-04-20,111.37,111.4,111.06,111.15,110.7349,3191527,0.0,1.0
9,2018-04-19,111.88,111.96,111.47,111.64,111.2231,3141781,0.0,1.0
10,2018-04-18,112.14,112.25,112.03,112.03,111.6116,3187491,0.0,1.0
11,2018-04-17,112.11,112.2,112.02,112.03,111.6116,2212250,0.0,1.0
12,2018-04-16,112.26,112.28,112.05,112.27,111.8507,1147987,0.0,1.0
13,2018-04-13,112.32,112.49,112.26,112.41,111.9902,1175218,0.0,1.0
14,2018-04-12,112.4,112.48,112.26,112.32,111.9005,1733993,0.0,1.0
15,2018-04-11,112.15,112.39,112.13,112.32,111.9005,941002,0.0,1.0
16,2018-04-10,112.39,112.46,112.2,112.28,111.8607,2810522,0.0,1.0
17,2018-04-09,112.42,112.51,112.37,112.46,112.04,1191835,0.0,1.0
18,2018-04-06,112.76,112.78,112.41,112.57,112.1496,2941322,0.0,1.0
19,2018-04-05,112.58,112.67,112.36,112.4,111.9802,3002311,0.0,1.0
20,2018-04-04,112.21,112.57,112.2,112.44,112.0201,1686917,0.0,1.0
21,2018-04-03,112.4,112.4,112.19,112.31,111.8906,2351125,0.0,1.0
22,2018-04-02,112.23,112.28,112.049,112.23,111.8109,1588220,0.3738,1.0
23,2018-03-29,112.55,112.915,112.54,112.82,112.0256,3033953,0.0,1.0
24,2018-03-28,112.17,112.3,112.075,112.22,111.4298,2312061,0.0,1.0
25,2018-03-27,112.08,112.18,111.89,111.93,111.1419,2247793,0.0,1.0
26,2018-03-26,111.45,111.86,111.44,111.76,110.9731,4068574,0.0,1.0
27,2018-03-23,111.46,111.68,111.01,111.09,110.3078,3387925,0.0,1.0
28,2018-03-22,111.9,112.0,111.39,111.54,110.7546,2292343,0.0,1.0
29,2018-03-21,111.59,112.05,111.57,111.87,111.0823,2371893,0.0,1.0
30,2018-03-20,111.53,111.57,111.4601,111.53,110.7447,1504189,0.0,1.0
31,2018-03-19,111.88,112.199,111.7,111.76,110.9731,1870393,0.0,1.0
32,2018-03-16,112.22,112.31,112.14,112.23,111.4398,1183539,0.0,1.0
33,2018-03-15,112.31,112.36,112.2,112.24,111.4497,1406265,0.0,1.0
34,2018-03-14,112.26,112.52,112.17,112.33,111.5391,1885803,0.0,1.0
35,2018-03-13,112.24,112.26,112.04,112.08,111.2908,1445135,0.0,1.0
36,2018-03-12,112.26,112.31,112.115,112.26,111.4696,903339,0.0,1.0
37,2018-03-09,112.21,112.37,112.13,112.28,111.4894,1943105,0.0,1.0
38,2018-03-08,112.03,112.18,111.94,112.06,111.271,1478161,0.0,1.0
39,2018-03-07,112.08,112.13,111.885,112.05,111.261,1728135,0.0,1.0
40,2018-03-06,112.32,112.45,112.03,112.17,111.3802,2065078,0.0,1.0
41,2018-03-05,112.12,112.18,111.87,112.0,111.2114,2724645,0.0,1.0
42,2018-03-02,111.81,112.23,111.79,112.17,111.3802,3030796,0.0,1.0
43,2018-03-01,112.05,112.21,111.74,111.79,111.0029,5754671,0.3403,1.0
44,2018-02-28,112.69,112.91,112.5,112.54,111.4084,2861219,0.0,1.0
45,2018-02-27,113.12,113.19,112.44,112.78,111.646,4536511,0.0,1.0
46,2018-02-26,112.74,113.07,112.62,112.99,111.8539,3160894,0.0,1.0
47,2018-02-23,112.06,112.81,112.06,112.68,111.547,4685828,0.0,1.0
48,2018-02-22,112.13,112.33,111.8,111.84,110.7154,3240306,0.0,1.0
49,2018-02-21,112.44,112.5324,111.65,111.72,110.5967,2283722,0.0,1.0
50,2018-02-20,112.4,112.49,112.01,112.11,110.9827,2039574,0.0,1.0
51,2018-02-16,112.66,113.02,112.5,112.85,111.7153,4307914,0.0,1.0
52,2018-02-15,111.64,112.19,111.63,112.11,110.9827,3140077,0.0,1.0
53,2018-02-14,111.12,111.44,111.06,111.38,110.2601,3202774,0.0,1.0
54,2018-02-13,112.12,112.12,111.39,111.63,110.5076,4145494,0.0,1.0
55,2018-02-12,112.18,112.31,111.9,112.04,110.9134,4462098,0.0,1.0
56,2018-02-09,111.95,112.15,111.42,111.86,110.7352,6235157,0.0,1.0
57,2018-02-08,113.24,113.27,112.14,112.19,111.0619,6040334,0.0,1.0
58,2018-02-07,114.04,114.17,113.31,113.47,112.3291,6803817,0.0,1.0
59,2018-02-06,113.71,113.98,113.46,113.67,112.527,5533976,0.0,1.0
60,2018-02-05,113.9,114.42,113.22,113.46,112.3192,9921088,0.0,1.0
61,2018-02-02,114.56,114.5686,114.06,114.11,112.9626,5537187,0.0,1.0
62,2018-02-01,115.0,115.25,114.94,115.0,113.8437,4756470,0.3098,1.0
63,2018-01-31,115.43,115.54,115.22,115.36,113.8932,4581618,0.0,1.0
64,2018-01-30,115.37,115.38,115.155,115.19,113.7254,2717201,0.0,1.0
65,2018-01-29,115.49,115.57,115.37,115.39,113.9229,3249109,0.0,1.0
66,2018-01-26,115.99,116.04,115.78,116.02,114.5448,2166383,0.0,1.0
67,2018-01-25,115.75,115.87,115.58,115.8,114.3276,1937727,0.0,1.0
68,2018-01-24,115.62,115.66,115.42,115.64,114.1697,2539297,0.0,1.0
69,2018-01-23,115.86,115.9,115.69,115.81,114.3375,1812605,0.0,1.0
70,2018-01-22,115.48,115.67,115.35,115.59,114.1203,2131864,0.0,1.0
71,2018-01-19,115.74,115.77,115.51,115.57,114.1006,3803440,0.0,1.0
72,2018-01-18,115.94,116.03,115.83,115.9,114.4264,2175019,0.0,1.0
73,2018-01-17,116.11,116.22,116.02,116.17,114.6929,1973933,0.0,1.0
74,2018-01-16,116.16,116.33,116.07,116.14,114.6633,3556882,0.0,1.0
75,2018-01-12,115.77,116.14,115.75,116.13,114.6534,1651885,0.0,1.0
76,2018-01-11,115.85,116.0,115.81,115.96,114.4856,1787862,0.0,1.0
77,2018-01-10,115.71,115.82,115.6,115.81,114.3375,2124361,0.0,1.0
78,2018-01-09,116.5,116.5,116.0616,116.15,114.6732,2979035,0.0,1.0
79,2018-01-08,116.6,116.715,116.39,116.51,115.0286,3412943,0.0,1.0
80,2018-01-05,116.82,116.86,116.57,116.72,115.2359,1705357,0.0,1.0
81,2018-01-04,116.55,116.65,116.33,116.65,115.1668,2974468,0.0,1.0
82,2018-01-03,116.58,116.58,116.2166,116.35,114.8707,3111122,0.0,1.0
83,2018-01-02,116.03,116.44,116.02,116.4,114.92,5965341,0.0,1.0
84,2017-12-29,116.04,116.22,115.87,116.1,114.6238,1109450,0.0,1.0
85,2017-12-28,116.01,116.01,115.84,115.95,114.4757,761131,0.0,1.0
86,2017-12-27,115.87,116.01,115.675,115.91,114.4362,932677,0.0,1.0
87,2017-12-26,115.74,115.87,115.675,115.8,114.3276,619356,0.0,1.0
88,2017-12-22,115.43,115.8,115.405,115.74,114.2684,1791687,0.0,1.0
89,2017-12-21,115.46,115.55,115.31,115.36,113.8932,1864770,0.3712,1.0
90,2017-12-20,115.87,115.87,115.62,115.74,113.9019,1947836,0.0,1.0
91,2017-12-19,116.05,116.1,115.816,115.92,114.0791,1048422,0.0,1.0
92,2017-12-18,116.18,116.25,116.05,116.17,114.3251,1564100,0.0,1.0
93,2017-12-15,116.03,116.17,115.84,116.05,114.207,1176844,0.0,1.0
94,2017-12-14,115.8,115.95,115.725,115.9,114.0594,3148310,0.0,1.0
95,2017-12-13,115.61,116.15,115.56,115.84,114.0003,1888412,0.0,1.0
96,2017-12-12,115.47,115.53,115.335,115.51,113.6756,1016974,0.0,1.0
97,2017-12-11,115.62,115.7,115.45,115.47,113.6362,1995458,0.0,1.0
98,2017-12-08,115.59,115.69,115.41,115.53,113.6953,1246162,0.0,1.0
99,2017-12-07,115.65,115.65,115.4,115.51,113.6756,1661420,0.0,1.0
100,2017-12-06,115.75,115.85,115.675,115.75,113.9118,1445048,0.0,1.0
101,2017-12-05,115.59,115.72,115.51,115.65,113.8134,1224786,0.0,1.0
102,2017-12-04,115.44,115.52,115.34,115.49,113.6559,2186125,0.0,1.0
103,2017-12-01,115.35,115.58,115.2003,115.42,113.587,2354924,0.449,1.0
104,2017-11-30,115.69,115.79,115.41,115.49,113.2155,5257426,0.0,1.0
105,2017-11-29,115.83,115.83,115.59,115.61,113.3331,1885095,0.0,1.0
106,2017-11-28,116.01,116.14,115.86,116.03,113.7449,1863959,0.0,1.0
107,2017-11-27,116.02,116.03,115.81,115.87,113.588,1518859,0.0,1.0
108,2017-11-24,115.87,115.9,115.775,115.82,113.539,388552,0.0,1.0
109,2017-11-22,115.61,115.93,115.48,115.86,113.5782,1209886,0.0,1.0
110,2017-11-21,115.3,115.46,115.25,115.37,113.0979,1248437,0.0,1.0
111,2017-11-20,115.2,115.28,115.17,115.21,112.941,829122,0.0,1.0
112,2017-11-17,115.12,115.33,115.07,115.24,112.9704,1191691,0.0,1.0
113,2017-11-16,114.86,115.16,114.79,115.03,112.7646,3362808,0.0,1.0
114,2017-11-15,114.55,114.64,114.43,114.57,112.3136,1337626,0.0,1.0
115,2017-11-14,114.41,114.57,114.32,114.49,112.2352,1950142,0.0,1.0
116,2017-11-13,114.5,114.69,114.5,114.58,112.3234,1841768,0.0,1.0
117,2017-11-10,114.36,114.47,114.18,114.45,112.196,1948783,0.0,1.0
118,2017-11-09,114.45,114.52,114.29,114.36,112.1078,2012154,0.0,1.0
119,2017-11-08,114.65,114.81,114.51,114.6,112.343,2401760,0.0,1.0
120,2017-11-07,115.02,115.15,114.62,114.65,112.3921,1668222,0.0,1.0
121,2017-11-06,115.21,115.27,115.14,115.26,112.99,2305282,0.0,1.0
122,2017-11-03,115.5,115.69,115.35,115.42,113.1469,2022373,0.0,1.0
123,2017-11-02,115.96,116.17,115.81,116.15,113.8625,4631312,0.0,1.0
124,2017-11-01,115.84,115.97,115.695,115.83,113.5488,2355955,0.4451,1.0
125,2017-10-31,116.21,116.44,116.13,116.25,113.5243,1250288,0.0,1.0
126,2017-10-30,115.97,116.22,115.96,116.14,113.4169,2215183,0.0,1.0
127,2017-10-27,115.42,115.86,115.28,115.8,113.0849,2868188,0.0,1.0
128,2017-10-26,115.62,115.62,115.23,115.25,112.5478,3819182,0.0,1.0
129,2017-10-25,115.52,115.63,115.38,115.59,112.8798,2402984,0.0,1.0
130,2017-10-24,115.8,115.95,115.7638,115.79,113.0751,1683378,0.0,1.0
131,2017-10-23,116.1,116.16,115.93,115.94,113.2216,2075097,0.0,1.0
132,2017-10-20,116.27,116.27,115.99,116.04,113.3192,940299,0.0,1.0
133,2017-10-19,116.45,116.57,116.23,116.42,113.6903,1315331,0.0,1.0
134,2017-10-18,116.3,116.35,116.19,116.29,113.5634,1813623,0.0,1.0
135,2017-10-17,116.28,116.35,116.12,116.27,113.5439,1149198,0.0,1.0
136,2017-10-16,116.06,116.34,116.06,116.21,113.4853,1054878,0.0,1.0
137,2017-10-13,116.32,116.4632,116.269,116.42,113.6903,1276330,0.0,1.0
138,2017-10-12,116.01,116.14,115.94,116.09,113.3681,1418923,0.0,1.0
139,2017-10-11,115.8,115.94,115.78,115.87,113.1532,2132937,0.0,1.0
140,2017-10-10,115.6,115.94,115.59,115.74,113.0263,1717343,0.0,1.0
141,2017-10-09,115.71,115.71,115.47,115.53,112.8212,1337919,0.0,1.0
142,2017-10-06,115.74,115.855,115.57,115.69,112.9775,1313724,0.0,1.0
143,2017-10-05,116.04,116.1,115.9,115.98,113.2607,1230619,0.0,1.0
144,2017-10-04,116.11,116.11,115.805,115.92,113.2021,1800972,0.0,1.0
145,2017-10-03,115.92,115.98,115.81,115.83,113.1142,2161349,0.0,1.0
146,2017-10-02,115.74,116.04,115.71,115.86,113.1435,2066211,0.4522,1.0
147,2017-09-29,116.25,116.51,116.115,116.42,113.2483,2763436,0.0,1.0
148,2017-09-28,115.7,116.12,115.6501,116.04,112.8787,2359424,0.0,1.0
149,2017-09-27,115.98,115.98,115.7,115.8,112.6452,2150569,0.0,1.0
150,2017-09-26,116.37,116.47,116.2,116.29,113.1219,1232619,0.0,1.0
151,2017-09-25,116.41,116.45,116.095,116.33,113.1608,2725970,0.0,1.0
152,2017-09-22,116.46,116.48,116.32,116.44,113.2678,2095065,0.0,1.0
153,2017-09-21,116.07,116.27,116.01,116.24,113.0732,2297043,0.0,1.0
154,2017-09-20,116.53,116.6,115.73,115.91,112.7522,3079878,0.0,1.0
155,2017-09-19,116.64,117.0389,116.57,116.66,113.4818,1706913,0.0,1.0
