,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2018-05-02,118.64,118.83,118.42,118.63,118.63,1632267,0.0,1.0
1,2018-05-01,118.77,118.84,118.23,118.41,118.41,7979321,0.2621,1.0
2,2018-04-30,119.08,119.56,118.94,119.1,118.837,8321071,0.0,1.0
3,2018-04-27,118.47,118.95,118.44,118.89,118.6274,5402102,0.0,1.0
4,2018-04-26,117.73,118.13,117.59,117.98,117.7194,6528572,0.0,1.0
5,2018-04-25,117.41,117.65,116.94,117.16,116.9013,6603780,0.0,1.0
6,2018-04-24,118.21,118.45,117.7608,117.95,117.6895,8190786,0.0,1.0
7,2018-04-23,118.33,118.62,118.08,118.49,118.2283,7073216,0.0,1.0
8,2018-04-20,118.89,119.13,118.4314,118.46,118.1984,7579370,0.0,1.0
9,2018-04-19,119.42,119.53,118.81,119.32,119.0565,9875870,0.0,1.0
10,2018-04-18,121.29,121.34,120.28,120.3,120.0343,8138401,0.0,1.0
11,2018-04-17,120.92,121.58,120.82,121.27,121.0022,5590360,0.0,1.0
12,2018-04-16,120.23,120.97,120.18,120.94,120.6729,4491254,0.0,1.0
13,2018-04-13,120.52,121.13,120.5,120.9,120.633,4963954,0.0,1.0
14,2018-04-12,121.04,121.07,120.41,120.62,120.3536,6622829,0.0,1.0
15,2018-04-11,121.85,121.89,121.27,121.51,121.2416,5901296,0.0,1.0
16,2018-04-10,121.2,121.38,120.78,121.08,120.8126,6048601,0.0,1.0
17,2018-04-09,120.64,121.3,120.35,121.3,121.0321,6307525,0.0,1.0
18,2018-04-06,120.66,121.15,120.2199,121.1,120.8326,8831225,0.0,1.0
19,2018-04-05,120.1,120.27,119.77,119.79,119.5254,7603733,0.0,1.0
20,2018-04-04,121.35,121.46,120.6,120.69,120.4235,6654312,0.0,1.0
21,2018-04-03,121.36,121.475,120.83,120.94,120.6729,9855032,0.0,1.0
22,2018-04-02,121.35,122.3573,121.16,121.88,121.6108,12036489,0.2604,1.0
23,2018-03-29,121.54,122.29,121.51,121.9,121.3714,9694323,0.0,1.0
24,2018-03-28,121.45,121.64,120.945,121.31,120.784,7412538,0.0,1.0
25,2018-03-27,119.83,121.12,119.81,120.99,120.4654,9168508,0.0,1.0
26,2018-03-26,120.0,120.45,119.67,119.71,119.1909,8237947,0.0,1.0
27,2018-03-23,119.68,120.31,119.62,120.17,119.6489,7250408,0.0,1.0
28,2018-03-22,120.31,120.82,119.67,120.26,119.7386,12136574,0.0,1.0
29,2018-03-21,118.66,119.42,118.11,119.08,118.5637,9742409,0.0,1.0
30,2018-03-20,118.91,119.22,118.83,118.95,118.4342,5445971,0.0,1.0
31,2018-03-19,119.21,119.97,119.2,119.43,118.9122,8491173,0.0,1.0
32,2018-03-16,119.8,120.01,119.55,119.81,119.2905,6084329,0.0,1.0
33,2018-03-15,120.17,120.49,119.93,120.24,119.7186,6757935,0.0,1.0
34,2018-03-14,119.4,120.4,119.37,120.24,119.7186,10175049,0.0,1.0
35,2018-03-13,118.98,119.3678,118.5,119.19,118.6732,7455302,0.0,1.0
36,2018-03-12,118.31,118.66,118.19,118.59,118.0758,5801739,0.0,1.0
37,2018-03-09,117.99,118.269,117.59,117.91,117.3987,6570366,0.0,1.0
38,2018-03-08,118.31,118.99,118.26,118.69,118.1754,7086716,0.0,1.0
39,2018-03-07,118.57,118.68,117.955,118.01,117.4983,4461757,0.0,1.0
40,2018-03-06,118.36,118.68,118.12,118.14,117.6277,5452045,0.0,1.0
41,2018-03-05,118.75,118.8,117.63,118.03,117.5182,5658174,0.0,1.0
42,2018-03-02,118.85,118.93,118.121,118.35,117.8368,10064302,0.0,1.0
43,2018-03-01,118.43,119.62,118.15,119.32,118.8026,12287700,0.239,1.0
44,2018-02-28,118.47,118.8301,118.25,118.75,117.9988,9311606,0.0,1.0
45,2018-02-27,118.52,118.66,117.26,118.0,117.2535,12525659,0.0,1.0
46,2018-02-26,118.68,118.91,118.04,118.17,117.4224,8771646,0.0,1.0
47,2018-02-23,117.88,118.31,117.72,118.13,117.3827,9072850,0.0,1.0
48,2018-02-22,117.24,117.66,117.0,117.09,116.3493,9317852,0.0,1.0
49,2018-02-21,118.24,118.29,116.51,116.74,116.0015,12054315,0.0,1.0
50,2018-02-20,118.28,118.51,117.78,118.19,117.4423,8268822,0.0,1.0
51,2018-02-16,119.04,119.21,118.34,118.71,117.959,8454089,0.0,1.0
52,2018-02-15,118.19,118.7964,117.99,118.07,117.3231,8222416,0.0,1.0
53,2018-02-14,118.46,118.54,117.47,117.67,116.9256,12043313,0.0,1.0
54,2018-02-13,118.61,119.0101,118.39,118.99,118.2372,8157569,0.0,1.0
55,2018-02-12,118.56,119.3,118.19,118.46,117.7106,10944598,0.0,1.0
56,2018-02-09,118.11,119.09,117.7901,117.94,117.1939,15661576,0.0,1.0
57,2018-02-08,118.01,119.18,117.85,118.69,117.9391,15155094,0.0,1.0
58,2018-02-07,120.13,120.33,118.56,118.82,118.0683,16271063,0.0,1.0
59,2018-02-06,120.42,120.87,119.72,119.96,119.2011,10935439,0.0,1.0
60,2018-02-05,119.17,121.82,118.64,120.71,119.9464,28606241,0.0,1.0
61,2018-02-02,120.15,120.26,119.24,119.58,118.8235,23944423,0.0,1.0
62,2018-02-01,122.48,122.53,120.625,120.7,119.9364,18632780,0.2546,1.0
63,2018-01-31,122.87,122.93,121.94,122.73,121.6969,18045079,0.0,1.0
64,2018-01-30,122.28,122.37,121.7,122.01,120.983,12064454,0.0,1.0
65,2018-01-29,122.97,122.97,122.3,122.73,121.6969,12223038,0.0,1.0
66,2018-01-26,123.88,123.91,123.1,123.59,122.5497,6462945,0.0,1.0
67,2018-01-25,123.16,124.15,122.8,124.05,123.0058,12173297,0.0,1.0
68,2018-01-24,122.85,123.13,122.535,123.04,122.0043,9038909,0.0,1.0
69,2018-01-23,123.81,124.2,123.24,123.71,122.6687,12325687,0.0,1.0
70,2018-01-22,123.45,123.71,122.99,123.18,122.1431,8985125,0.0,1.0
71,2018-01-19,123.4,123.56,122.98,123.06,122.0242,11374309,0.0,1.0
72,2018-01-18,123.93,124.27,123.535,123.71,122.6687,10843892,0.0,1.0
73,2018-01-17,125.08,125.64,124.595,124.87,123.8189,8326973,0.0,1.0
74,2018-01-16,125.17,125.28,124.56,125.04,123.9875,9125890,0.0,1.0
75,2018-01-12,124.1,124.79,123.91,124.52,123.4719,9987129,0.0,1.0
76,2018-01-11,123.51,124.59,123.31,124.31,123.2636,12511001,0.0,1.0
77,2018-01-10,122.81,123.93,122.66,123.8,122.7579,14302604,0.0,1.0
78,2018-01-09,124.81,124.83,123.81,123.95,122.9067,16226402,0.0,1.0
79,2018-01-08,125.99,126.03,125.17,125.63,124.5725,8850576,0.0,1.0
80,2018-01-05,125.87,126.18,125.36,125.71,124.6518,10915437,0.0,1.0
81,2018-01-04,125.65,126.16,125.37,126.07,125.0088,9217876,0.0,1.0
82,2018-01-03,126.0,126.2,125.49,126.09,125.0286,8605121,0.0,1.0
83,2018-01-02,126.49,126.51,125.07,125.49,124.4337,16238206,0.0,1.0
84,2017-12-29,126.5,127.12,126.475,126.86,125.7922,7580515,0.0,1.0
85,2017-12-28,126.53,126.83,126.37,126.66,125.5939,5297264,0.0,1.0
86,2017-12-27,125.71,126.9805,125.7,126.77,125.7029,9059659,0.0,1.0
87,2017-12-26,124.98,125.53,124.97,125.14,124.0866,3168442,0.0,1.0
88,2017-12-22,124.7,124.84,124.53,124.77,123.7198,3974571,0.0,1.0
89,2017-12-21,124.03,124.86,124.0,124.6,123.5512,7026878,0.2616,1.0
